zip,lat,lon
19096,39.999986,-75.27520393707175
19102,39.9526775,-75.16604485632746
19103,39.95339,-75.17371682515363
19104,39.959216,-75.19674357743796
19106,39.942995499999995,-75.139555124672
19107,39.9517085,-75.15904209657995
19108,39.959784,-75.16084604664233
19109,39.949541499999995,-75.16367977146632
19111,40.062601,-75.07251159233897
19112,39.889428,-75.16668958813472
19113,39.8671265,-75.27425614131988
19114,40.066894500000004,-75.00393133831837
19115,40.0896475,-75.04731855619383
19116,40.116372,-75.01392748065902
19118,40.071742,-75.20834895822748
19119,40.052774,-75.1933104745547
19120,40.03264,-75.12188624198659
19121,39.983517,-75.1806149015467
19122,39.977565,-75.14510040026417
19123,39.963914,-75.14384707090412
19124,40.0181285,-75.0877997576039
19125,39.976989,-75.12287042741936
19126,40.056546,-75.13902412553863
19127,40.028632,-75.2276007669583
19128,40.049305000000004,-75.23660917402358
19129,40.0125345,-75.18609223414795
19130,39.967476000000005,-75.17368556516016
19131,39.988997999999995,-75.22455803241624
19132,39.996702,-75.17251379910498
19133,39.992619,-75.14141180596125
19134,39.9879875,-75.10542793084365
19135,40.0212845,-75.05089608153408
19136,40.0410215,-75.0178787985522
19137,39.993932,-75.07460497838666
19138,40.05605,-75.16150293305381
19139,39.960941500000004,-75.22999283242754
19140,40.01175,-75.14645126363847
19141,40.0373445,-75.14536266344751
19142,39.922735,-75.2333179560319
19143,39.941272,-75.22326293840578
19144,40.0333525,-75.17645275674157
19145,39.914473,-75.18822099412915
19146,39.939783500000004,-75.18587755355011
19147,39.936484,-75.15461502196173
19148,39.911923,-75.15034095770332
19149,40.0392545,-75.0612833842711
19150,40.072618,-75.17193721100978
19151,39.976519499999995,-75.25796893559301
19152,40.059301500000004,-75.04251425993377
19153,39.888372000000004,-75.22902205475944
19154,40.092827,-74.98470423074454
19301,40.0405155,-75.48051833841399
19310,39.9350795,-75.97052341666667
19311,39.829608,-75.78615547491248
19312,40.0317985,-75.44957502771865
19316,40.0560645,-75.83301806137948
19317,39.8575915,-75.60321812118903
19319,39.9295205,-75.51762792520475
19320,39.9709345,-75.82839407181504
19330,39.877159,-75.91967987686833
19333,40.0434415,-75.42258964348372
19335,40.0302415,-75.72821311249203
19341,40.043003,-75.62146968298164
19342,39.905505,-75.49476338017749
19343,40.101914,-75.75398027140537
19344,40.0784615,-75.87875813002873
19345,40.02912,-75.57243369227142
19348,39.869341500000004,-75.71823354804077
19350,39.769123,-75.79216337451076
19352,39.7816145,-75.88619917406797
19355,40.037322,-75.5415346474423
19358,39.963761,-75.80704865502557
19362,39.757912,-76.07324065721355
19363,39.796392,-76.00507313901156
19365,39.9628365,-75.93067398605066
19367,39.963260500000004,-75.8825680952553
19369,39.980717,-75.89469183806605
19372,39.9990515,-75.75916899028748
19373,39.9092165,-75.52867175550662
19374,39.832771,-75.74342827586727
19375,39.8982025,-75.74133090306123
19380,39.9893405,-75.59302786764707
19382,39.9264155,-75.62625811253895
19383,39.938272,-75.60376257802345
19390,39.8479145,-75.82246887643677
19401,40.131963,-75.33188054924523
19403,40.153821,-75.37306431989248
19405,40.095271499999996,-75.3238203267725
19406,40.0906205,-75.37089580795089
19422,40.15777,-75.28420744462525
19425,40.103393499999996,-75.64575856264301
19426,40.1803005,-75.43862922928477
19428,40.080625999999995,-75.30105173160173
19435,40.328669500000004,-75.56708834550469
19436,40.201749,-75.25096479021121
19437,40.1985165,-75.23709858100929
19438,40.270265,-75.38572918633025
19440,40.287048999999996,-75.2880445847816
19442,40.132394000000005,-75.57910253699137
19444,40.0850505,-75.25453932167486
19446,40.2227025,-75.32726808100402
19453,40.1377375,-75.50137254431246
19454,40.224014,-75.2552760275502
19456,40.136461,-75.45695198877743
19457,40.204811,-75.58838796545666
19460,40.130647499999995,-75.53885120415183
19462,40.115928499999995,-75.2847507317602
19464,40.260239999999996,-75.622681203637
19465,40.19439,-75.66820441414143
19468,40.2057675,-75.526127738193
19472,40.341285,-75.58143299858222
19473,40.2585865,-75.47984957132772
19474,40.2245855,-75.4056799724026
19475,40.1698605,-75.56626762186757
19477,40.1858625,-75.23575417892768
19490,40.1967975,-75.35561411238825
19492,40.280936,-75.49495572423999
19501,40.2416265,-76.06739013461538
19503,40.4103165,-75.57027471900348
19504,40.4010875,-75.60937983619232
19505,40.380602499999995,-75.62142463609999
19506,40.463983,-76.12955011920313
19507,40.491060000000004,-76.3141234924818
19508,40.255842,-75.85309763184713
19510,40.4459,-75.88150047191012
19511,40.4849145,-75.74265137823753
19512,40.348911,-75.68175382819838
19516,40.486648,-76.00602733641975
19518,40.271626999999995,-75.73637306136693
19520,40.15859,-75.79896706884588
19522,40.4499215,-75.78913074354838
19523,40.200464,-75.84991722373421
19525,40.310815500000004,-75.58687810279685
19526,40.552497,-76.02703469014261
19529,40.643848000000006,-75.86943754407616
19530,40.5432775,-75.79161730424265
19533,40.424024,-75.9893355628547
19534,40.577104500000004,-75.8573793970033
19535,40.33611500000001,-75.79423630834211
19536,40.480864499999996,-75.76032456132901
19538,40.547048,-75.70231653813559
19539,40.488155500000005,-75.6890169935011
19540,40.2398685,-75.96047787882102
19541,40.475175,-76.02040908285582
19543,40.170469,-75.89607153629856
19544,40.416883,-76.29589388486683
19545,40.340587,-75.63057817081082
19547,40.3832845,-75.77583175307313
19549,40.580586999999994,-76.02731168379916
19550,40.456031499999995,-76.25148544700232
19551,40.3576355,-76.14301217144413
19554,40.5131545,-76.10438122418878
19555,40.4880515,-75.94467788003163
19559,40.491822,-76.18644153803717
19560,40.401101,-75.90123898430113
19562,40.50281,-75.70161323554913
19564,40.519325,-75.87516286179897
19565,40.343278999999995,-76.09649140751074
19567,40.394998,-76.21469917536034
19601,40.3582335,-75.94590374614113
19602,40.3253455,-75.9209172030026
19604,40.3564075,-75.9118597662037
19605,40.4012895,-75.9562559258224
19606,40.33117,-75.85220645924505
19607,40.2876675,-75.93964236345917
19608,40.3165515,-76.03270876530414
19609,40.3285425,-75.99276359606031
19610,40.337759000000005,-75.97686442177677
19611,40.325773,-75.94514580903154
19701,39.60067,-75.69878372438879
19702,39.6149725,-75.74342040067903
19703,39.8011415,-75.454792134527
19706,39.5819585,-75.5989384629668
19707,39.785509,-75.68297422810306
19709,39.475488999999996,-75.6796501781794
19710,39.789623,-75.58471673510724
19711,39.714138,-75.74223209611245
19713,39.673728,-75.70714773955615
19716,39.663645,-75.74572140378902
19717,39.6787445,-75.75021811106211
19720,39.638787,-75.61562153153018
19730,39.453108,-75.65903298239692
19731,39.509788,-75.59967221144205
19732,39.800533,-75.5769420090699
19733,39.559185,-75.65217320063694
19734,39.378302500000004,-75.63882488168548
19735,39.8074235,-75.59654839239599
19736,39.781394,-75.64499242880228
19801,39.726309,-75.55311967863436
19802,39.757488,-75.53083047879886
19803,39.8001505,-75.53561528566635
19804,39.7186085,-75.61716266938014
19805,39.747137499999994,-75.59142581676367
19806,39.761785,-75.56630284164478
19807,39.795255999999995,-75.618081934
19808,39.734494,-75.6647150797794
19809,39.7571655,-75.49641073289985
19810,39.815812,-75.50657950421757
19901,39.1590475,-75.46444651182732
19902,39.127526,-75.4675239890351
19904,39.183403999999996,-75.60849380562658
19930,38.5302985,-75.06187487548263
19931,38.5689925,-75.61084235256354
19933,38.733791,-75.59870743107248
19934,39.081792500000006,-75.63339037579496
19936,39.217571,-75.58457049037965
19938,39.2562035,-75.70924279238582
19939,38.565647,-75.19897050760225
19940,38.486219500000004,-75.57478383721627
19941,38.790585,-75.421617064513
19943,39.0151355,-75.63064487321326
19944,38.4801165,-75.05594302096287
19945,38.503223500000004,-75.13640278226407
19946,39.0324485,-75.46091335617724
19947,38.67216,-75.39752079746391
19950,38.826843499999995,-75.6050582569283
19951,38.695969,-75.2774524022912
19952,38.911105,-75.64208401986775
19953,39.154697999999996,-75.69915635912409
19954,38.905216499999995,-75.51394501553365
19955,39.226954500000005,-75.66777298171897
19956,38.5499115,-75.55665146498829
19958,38.725466499999996,-75.20049664463177
19960,38.851111,-75.40376363651498
19962,39.077588500000005,-75.4955469435157
19963,38.9458755,-75.39657586112986
19964,39.1038955,-75.72207386270765
19966,38.5596525,-75.34389301371708
19967,38.5378945,-75.12408839293956
19968,38.7589335,-75.31100954459868
19970,38.552392499999996,-75.10356025757575
19971,38.6823775,-75.09572875
19973,38.632359,-75.59003341774425
19975,38.478335,-75.1971395767917
19977,39.298003,-75.53315322426471
19979,39.050741,-75.57573104173886
19980,39.073999,-75.5710342128553
20001,38.910697,-77.0182945
20002,38.9074125,-76.98319460097669
20003,38.881034,-76.99009981689497
20004,38.8951145,-77.02897611740394
20005,38.904241,-77.0317923235294
20006,38.897772,-77.04086492263279
20007,38.909876499999996,-77.06164411339161
20008,38.934071,-77.05771256675749
20009,38.920071,-77.03853704679145
20010,38.932244999999995,-77.03447524999999
20011,38.954004,-77.01586342904179
20012,38.981355,-77.03131342534382
20015,38.965525,-77.06352262995125
20016,38.937182,-77.09142171788992
20017,38.937028999999995,-76.98903740521968
20018,38.9285055,-76.9686000324823
20019,38.8931455,-76.93615989054615
20020,38.861627,-76.97609995877784
20024,38.8714005,-77.02983271343692
20032,38.826147500000005,-77.0167657140884
20036,38.907028999999994,-77.04188982727274
20037,38.8908495,-77.05647395870537
20045,38.8967935,-77.03079444468872
20052,38.899046,-77.04839760309278
20057,38.908936,-77.07460010630365
20059,38.923317,-77.02033537641816
20064,38.935909499999994,-76.99885377925028
20105,38.960747,-77.61800145614035
20106,38.695741999999996,-78.02411558501478
20109,38.793557,-77.52204405381165
20110,38.745301999999995,-77.48630399067895
20111,38.7532085,-77.42826515789474
20112,38.6644755,-77.42613873604884
20115,38.8379805,-77.89717374421173
20117,38.99433500000001,-77.74826836363637
20119,38.626926,-77.62415747220078
20120,38.859913500000005,-77.48000735539841
20121,38.808004,-77.46281435934301
20124,38.7754005,-77.38779500763357
20129,39.163399,-77.5914085452533
20130,39.023664,-77.95176197195212
20132,39.1768745,-77.72269275907829
20135,39.087788,-77.88194575969173
20136,38.7313125,-77.54736402911367
20137,38.803051499999995,-77.73219233941678
20141,39.108383,-77.79540166664799
20143,38.8592295,-77.56392946466525
20144,38.9207545,-77.93130858798779
20147,39.0397335,-77.48250841346155
20148,38.992629,-77.51699249203821
20151,38.903895,-77.44875680797101
20152,38.90057,-77.5134108269802
20155,38.813227499999996,-77.59963643409499
20158,39.141757999999996,-77.65380158175356
20164,39.013734,-77.39293291338302
20165,39.047497,-77.38489959467455
20166,38.982789,-77.45093873791102
20169,38.870564,-77.65667991939817
20170,38.983849000000006,-77.38079239341181
20171,38.926229,-77.40129802538348
20175,39.0510145,-77.60146627330508
20176,39.168848,-77.5435413380888
20180,39.2660645,-77.62976410109255
20181,38.6644755,-77.53114718222429
20184,39.0052935,-77.87674480187931
20186,38.691615999999996,-77.83984433288191
20187,38.708791500000004,-77.74555949719101
20190,38.959697,-77.34192071135831
20191,38.9308515,-77.34903204958599
20194,38.982243499999996,-77.34075015132638
20197,39.194006,-77.6204309031574
20198,38.8608165,-77.7591260625
20204,38.885369499999996,-77.01442948958334
20220,38.8968755,-77.03435845466748
20230,38.893782,-77.03570760148084
20240,38.894674499999994,-77.04260175
20245,38.8936995,-77.04524657912077
20250,38.885212499999994,-77.03282037039878
20260,38.8835385,-77.02503348496529
20317,38.937579,-77.01251770086705
20319,38.866826,-77.01699084100136
20373,38.859432,-77.01034089697194
20388,38.871709,-76.99458673346162
20390,38.8788805,-76.99355484579439
20408,38.892936000000006,-77.02294675365854
20415,38.894743,-77.0442364183223
20418,38.8929415,-77.04776392496206
20422,38.92684,-77.01054393391522
20427,38.901982000000004,-77.04759840066225
20431,38.8987705,-77.04418570903783
20510,38.8930295,-77.00684393200984
20515,38.886607,-77.00902354891522
20520,38.8946335,-77.04840913512393
20530,38.89293,-77.02497883144795
20535,38.8952415,-77.02498572125772
20540,38.888045500000004,-77.00472157891949
20542,38.941426500000006,-77.02798421727871
20551,38.892892,-77.0457993510773
20560,38.889889499999995,-77.02599635426876
20565,38.8902415,-77.01957302936495
20566,38.89765,-77.05635265280665
20591,38.8869325,-77.02297133522727
20601,38.6181155,-76.84059644280251
20602,38.582061499999995,-76.89079332555565
20603,38.627304499999994,-76.97593593078759
20606,38.251234,-76.73690516977871
20607,38.6601705,-77.0310975072279
20608,38.5817105,-76.71144407046874
20609,38.273659,-76.73722308878808
20611,38.4500185,-77.00794076187258
20612,38.5061135,-76.67763929901523
20613,38.6484275,-76.76353341432207
20615,38.415994999999995,-76.54613711267606
20616,38.655095,-77.09083882784606
20617,38.5445665,-76.85712620799623
20618,38.276425,-76.79359499098675
20619,38.2920885,-76.52663162029191
20620,38.229524999999995,-76.51448533664114
20621,38.3346665,-76.8008913033577
20622,38.4470545,-76.8713658421299
20623,38.743276,-76.83502543133802
20624,38.3283695,-76.7260277080395
20625,38.258125500000006,-76.84167478224487
20626,38.235316499999996,-76.77979542066251
20628,38.170154499999995,-76.3507005692219
20629,38.337646500000005,-76.45236735667508
20630,38.1644165,-76.46726425344079
20632,38.426019499999995,-76.95790486114285
20634,38.271004500000004,-76.49515728108808
20636,38.3667655,-76.55989979880779
20637,38.5264995,-76.76365813645154
20639,38.610102499999996,-76.60043540515848
20640,38.5614855,-77.12094729573171
20645,38.2911195,-76.91633209092934
20646,38.5199425,-76.96122052267687
20650,38.275026,-76.64045313907997
20653,38.2357375,-76.43944381034484
20656,38.3382835,-76.6802638782253
20657,38.387389999999996,-76.4382942630719
20658,38.5728465,-77.1635068687763
20659,38.3993875,-76.71803491384719
20660,38.3690245,-76.71129589634597
20661,38.264775,-76.84494737007277
20662,38.4475245,-77.20692446966837
20664,38.354612,-76.91562212742463
20667,38.2170065,-76.44756717808735
20670,38.283861,-76.4193975739062
20674,38.1376985,-76.5193641052804
20675,38.580478,-77.0264754209916
20676,38.470231999999996,-76.57251587561983
20677,38.495383000000004,-77.04083823212854
20678,38.537554,-76.59729801615083
20680,38.1079965,-76.37259896927844
20684,38.140356499999996,-76.417491703125
20685,38.4336055,-76.54721530240771
20686,38.182331500000004,-76.4383881239059
20687,38.0738605,-76.33667383347603
20688,38.328931499999996,-76.47211491224147
20689,38.667861,-76.58909438381212
20690,38.15755,-76.53353197985935
20692,38.1838945,-76.50471589715478
20693,38.4560475,-77.0879699113101
20695,38.582742499999995,-76.95322910147522
20701,39.129099999999994,-76.80324874023265
20705,39.0455125,-76.90370575495308
20706,38.9577265,-76.84665516629258
20707,39.096765500000004,-76.87507723688435
20708,39.050323000000006,-76.84217735839599
20710,38.943104500000004,-76.92667522654784
20711,38.800926000000004,-76.64850944031087
20712,38.9427615,-76.96726382977737
20714,38.7119615,-76.5335988373715
20715,38.992774,-76.74138065954773
20716,38.926801999999995,-76.71322838546797
20720,39.0032695,-76.79587371919692
20721,38.919852500000005,-76.79240062012815
20722,38.9339195,-76.94817465742794
20723,39.140600000000006,-76.87600963808462
20724,39.0801065,-76.802895907048
20732,38.658350999999996,-76.54460393780737
20733,38.80726,-76.53290871087653
20735,38.750168,-76.89821938461537
20736,38.689743,-76.64526444578314
20737,38.965182,-76.91771173223759
20740,39.0010385,-76.94150200791965
20742,38.9943485,-76.94373553084921
20743,38.886089,-76.8813356346154
20744,38.7550095,-76.987226015625
20745,38.8077605,-76.99490654585884
20746,38.8323925,-76.91365476769128
20747,38.8509825,-76.88905001425368
20748,38.818066,-76.94113455037261
20751,38.797082,-76.56560363903516
20754,38.732368,-76.66382139347026
20755,39.096468,-76.74386532611821
20758,38.733415,-76.59847827423077
20759,39.158331000000004,-76.91443474383561
20762,38.8067075,-76.87613387798037
20763,39.135787,-76.82356451786029
20764,38.829564,-76.50762587688615
20765,38.844499,-76.54367281024761
20769,38.9864015,-76.80824156700288
20770,38.9979515,-76.88761093348046
20771,39.005368000000004,-76.85689843543693
20772,38.774553,-76.77554519917012
20774,38.8766125,-76.76000774118589
20776,38.869305999999995,-76.63171943938617
20777,39.173681,-76.97464272281437
20778,38.840218,-76.5682560835727
20779,38.760395,-76.57445380388242
20781,38.939156,-76.94369534797124
20782,38.966012,-76.96744976926635
20783,39.000924999999995,-76.97327276771337
20784,38.952624,-76.8881190887605
20785,38.922813,-76.89024760040984
20794,39.150148,-76.7974279734463
20812,38.967119999999994,-77.14353507069816
20814,39.0048465,-77.10308246851622
20815,38.984188,-77.07169155674653
20816,38.953985,-77.11505307880056
20817,39.003497,-77.14502552590362
20818,38.975138,-77.15885534328973
20832,39.1502715,-77.07056610056316
20833,39.218225000000004,-77.05791829995258
20837,39.120647,-77.40973190318627
20838,39.22199,-77.37676993850266
20839,39.181152,-77.41884434827213
20841,39.1762775,-77.33277269639468
20842,39.209697500000004,-77.41177773315789
20850,39.089617000000004,-77.17209661820084
20851,39.0780865,-77.12297547689725
20852,39.052009,-77.12188644559586
20853,39.1060575,-77.09535174655511
20854,39.0273415,-77.20364859857143
20855,39.1437475,-77.13306770645083
20860,39.148031,-77.03219291412131
20861,39.144431,-77.00628347479338
20862,39.1780585,-77.01347804049843
20866,39.1080625,-76.93614799869587
20868,39.1265845,-76.95843031262993
20871,39.2645445,-77.28158932321801
20872,39.285217,-77.22004234891008
20874,39.129196,-77.3078194330974
20876,39.208919,-77.23410410397436
20877,39.139626,-77.1958199495156
20878,39.111935,-77.25292590566497
20879,39.1682655,-77.16021787486065
20880,39.141726,-77.17392257374101
20882,39.230318499999996,-77.14205148430892
20886,39.1751705,-77.20790174452031
20889,39.0013465,-77.09020737172224
20892,39.000572000000005,-77.10370187100456
20894,38.996151499999996,-77.10090761668788
20895,39.025373,-77.07699398735073
20896,39.037323,-77.09436042723412
20899,39.144650999999996,-77.21577206773398
20901,39.021089,-77.01408127894737
20902,39.0410835,-77.03262805425388
20903,39.015043500000004,-76.98186922454234
20904,39.064084,-76.98257730775725
20905,39.1155005,-76.99668628576379
20906,39.091466,-77.05316182189543
20910,39.004091,-77.03739303967643
20912,38.982668000000004,-77.00487772563807
21001,39.4965675,-76.20622787804184
21005,39.4312635,-76.19820381078861
21009,39.473372,-76.29819458423654
21010,39.382187,-76.28947997560977
21012,39.0414145,-76.50371141080562
21013,39.5099175,-76.49850059003032
21014,39.5382635,-76.35833944493278
21015,39.552591,-76.2958110617532
21017,39.4752375,-76.23991256007395
21023,39.5271745,-76.7344331529356
21028,39.5692345,-76.23306040378395
21029,39.204557,-76.96437391738198
21030,39.4928785,-76.68825805583722
21031,39.48462,-76.6561354166985
21032,39.030597,-76.60889215839694
21034,39.650463,-76.21443944060601
21035,38.939151,-76.64096377203434
21036,39.235417999999996,-77.00066252093251
21037,38.920642,-76.5498330498418
21040,39.430858,-76.29350104573805
21042,39.2763645,-76.89698820247881
21043,39.256857499999995,-76.79610892611026
21044,39.2043965,-76.88850729372938
21045,39.2077315,-76.82664039285714
21046,39.1741235,-76.83903836705508
21047,39.532155,-76.43032126210093
21048,39.494851,-76.91043459738017
21050,39.5847135,-76.39874132594551
21051,39.4721955,-76.45439021251339
21052,39.203614,-76.44054555847595
21053,39.683555999999996,-76.70486113088404
21054,39.024789,-76.6959596215259
21056,39.075734999999995,-76.43311072826087
21057,39.4557605,-76.49961849101744
21060,39.170128,-76.58574840082954
21061,39.162116,-76.64735327081681
21071,39.482047,-76.81165656451613
21074,39.616158999999996,-76.84544364375787
21075,39.2057895,-76.75267372532954
21076,39.170045,-76.72761706102713
21077,39.163168999999996,-76.69878600127714
21078,39.5558785,-76.1195725422188
21082,39.4777975,-76.48210393824039
21084,39.609676,-76.46480260040344
21085,39.448133999999996,-76.350911371277
21087,39.447223,-76.4241733757764
21090,39.209975,-76.6685901794335
21093,39.4341745,-76.64879373862263
21102,39.678419000000005,-76.83584738904034
21104,39.345876000000004,-76.9059636429995
21105,39.7153155,-76.65237051852537
21108,39.08396,-76.63420457930846
21111,39.5727285,-76.59013709326835
21113,39.0522665,-76.72224594546265
21114,39.0093215,-76.68432824272588
21117,39.4321645,-76.76223674530783
21120,39.649142999999995,-76.67789791666668
21122,39.111594,-76.49965751257254
21128,39.4053915,-76.44128429104478
21130,39.4768555,-76.18695774619302
21131,39.4991695,-76.57863832306339
21132,39.693701000000004,-76.41373567937853
21133,39.3781185,-76.8164946257485
21136,39.485662,-76.75178815215946
21140,38.949363,-76.58705971997217
21144,39.1185005,-76.68008494500594
21146,39.072147,-76.55021929482118
21152,39.545780500000006,-76.67798683155347
21153,39.417225,-76.70794307023328
21154,39.6526595,-76.35518132058365
21155,39.569444000000004,-76.81431414629066
21156,39.43655,-76.40098749153083
21157,39.553008000000005,-76.98687958983587
21158,39.6348795,-77.05055251123046
21160,39.7018675,-76.28698040628899
21161,39.6605735,-76.56158469843446
21162,39.3913195,-76.3925683975165
21163,39.340564,-76.85381303832679
21201,39.2955355,-76.62403872299332
21202,39.2962365,-76.60744346956857
21204,39.4011725,-76.63205231012766
21205,39.305461,-76.55189015591398
21206,39.337391499999995,-76.54044985336539
21207,39.324659499999996,-76.71474648988745
21208,39.3830515,-76.7315042052379
21209,39.3660615,-76.66896918968024
21210,39.357146,-76.63676507831516
21211,39.3282635,-76.64040124994425
21212,39.365503000000004,-76.61117765198131
21213,39.317775,-76.57453749798387
21214,39.3501885,-76.56364101850141
21215,39.342954,-76.6842273376942
21216,39.310942999999995,-76.67151194942117
21217,39.3084165,-76.63564608894478
21218,39.331618500000005,-76.60197080382436
21219,39.2277175,-76.44499448739549
21220,39.3412015,-76.4096238230562
21221,39.2916195,-76.42599104277261
21222,39.257509999999996,-76.49593888476562
21223,39.280946,-76.65440316005294
21224,39.263129000000006,-76.55776574217629
21225,39.23062,-76.60821813389512
21226,39.207955999999996,-76.55846942298531
21227,39.243459,-76.6735451345205
21228,39.2685225,-76.7400933544862
21229,39.282476,-76.69050201966292
21230,39.261962,-76.61998278903661
21231,39.287807,-76.59166235493231
21233,39.2925515,-76.60515923976608
21234,39.3950275,-76.5310117016526
21236,39.3892175,-76.48423258591046
21237,39.340059499999995,-76.49456829388299
21239,39.366116000000005,-76.58662648203025
21240,39.174608500000005,-76.67085534029718
21244,39.336261,-76.78910028114754
21250,39.2556005,-76.71115367873179
21251,39.350068,-76.58109870493219
21252,39.3934595,-76.61137556848189
21285,39.387161,-76.61853344889137
21286,39.4143715,-76.57057155603448
21287,39.2991625,-76.58832650624721
21401,38.9904685,-76.54648691636943
21402,38.987678,-76.47335689553105
21403,38.941790999999995,-76.49198287334355
21405,39.029294,-76.54765008578553
21409,39.021011,-76.43656978621695
21502,39.6288055,-78.71405967522533
21520,39.640754,-79.31820237889815
21521,39.554035,-79.057436782611
21523,39.4800865,-79.07522903131442
21524,39.70545799999999,-78.80510899780496
21529,39.7153455,-78.77525391784422
21530,39.672658999999996,-78.57870323546842
21531,39.636493,-79.42852868015322
21532,39.640647,-78.91350244166667
21536,39.639114,-79.15484589083793
21538,39.401315999999994,-79.21284917539683
21539,39.598483,-78.98338950518385
21540,39.476166,-79.05852854323811
21541,39.553933,-79.32348408701245
21542,39.590577,-78.95173538697551
21543,39.645030500000004,-78.96366108109369
21545,39.691852,-78.87191896664338
21550,39.3813045,-79.37021150869322
21555,39.595707000000004,-78.54465254040404
21557,39.510113000000004,-78.93540701643059
21560,39.565666500000006,-78.7090398683744
21561,39.496159000000006,-79.20327175744859
21562,39.493121,-79.04053613194444
21601,38.7834105,-76.06825209343386
21607,39.128583,-75.83811020860728
21610,39.36378,-76.06830822587898
21612,38.744307,-76.27366958006161
21613,38.491288999999995,-76.05073663576779
21617,39.0601805,-76.03182435073484
21619,38.946591,-76.2741336185723
21620,39.190566000000004,-76.06161327104377
21622,38.409259500000005,-76.17567443820451
21623,39.1275605,-75.96277519790476
21624,38.83994,-76.26839672267207
21625,38.866752500000004,-76.00027817116604
21626,38.331380499999995,-76.0773207478678
21627,38.2337085,-76.0498041282313
21628,39.235001,-75.92057138921454
21629,38.847494,-75.82576926891608
21631,38.593652,-75.94206283671988
21632,38.729110500000004,-75.79119383657323
21634,38.2896635,-76.18752912650956
21635,39.323288000000005,-75.87422711515151
21636,39.027138,-75.77926038955117
21638,38.938371000000004,-76.20415185369139
21639,38.9669025,-75.79230564571131
21640,39.069195,-75.81210016048861
21641,38.9166065,-75.94028072222223
21643,38.639755,-75.88892981527283
21644,39.117587,-75.88016128080986
21645,39.316099,-75.96696489028777
21647,38.798801999999995,-76.279799020556
21648,38.5058285,-76.23539394574343
21649,39.135968500000004,-75.77940160161529
21650,39.31455,-75.81201625
21651,39.250744499999996,-75.85346496781145
21652,38.7142485,-76.28546200530423
21653,38.748157,-76.17732728402368
21654,38.6850255,-76.13158698664392
21655,38.7511535,-75.93292429965047
21657,38.952239,-76.00184426205936
21658,38.936414,-76.14333438069028
21659,38.5731955,-75.78639948923856
21660,38.9622775,-75.89267923290598
21661,39.104229000000004,-76.2091790015768
21662,38.7145765,-76.20673947868578
21663,38.7881815,-76.23424483975657
21664,38.608417,-75.94842166768294
21665,38.791302,-76.31883836392555
21666,38.937877,-76.33872757977468
21667,39.342453000000006,-76.0554435721154
21668,39.1904935,-75.85457393625157
21669,38.470714,-76.30295884961187
21671,38.6947865,-76.33539663660545
21672,38.264452500000004,-76.06042095612955
21673,38.6492095,-76.0569576451532
21675,38.2908605,-76.09539913892252
21676,38.7895065,-76.30988064855384
21677,38.4907485,-76.176933509787
21678,39.316646500000004,-76.1193935311284
21679,38.9102285,-76.0922229971178
21701,39.459984500000004,-77.2802716604651
21702,39.4936315,-77.45300958076923
21703,39.362159000000005,-77.46568181984371
21704,39.344213,-77.3782025455181
21705,39.408628,-77.41008184892087
21710,39.286678499999994,-77.457035653573
21711,39.660853,-78.02126389705882
21713,39.519152000000005,-77.66309462301587
21714,39.41153,-77.51024485770088
21715,39.378510000000006,-77.66093773323591
21716,39.319943,-77.63131482476871
21717,39.339681,-77.43369645677254
21718,39.3913115,-77.62501995730929
21719,39.700658000000004,-77.50377228105816
21722,39.653422,-77.9192405228958
21723,39.3201105,-77.0099720913945
21727,39.675241,-77.32304492687365
21733,39.5505505,-77.7577140022949
21734,39.60611299999999,-77.70258153846149
21737,39.2565925,-77.02135525577913
21738,39.283335,-77.0245231303807
21740,39.6349345,-77.75929456738638
21742,39.6567625,-77.68228412504936
21746,39.5663805,-77.71433708904495
21750,39.6709115,-78.28515650573476
21754,39.342073,-77.30488465081652
21755,39.3512575,-77.54515986448598
21756,39.451823000000005,-77.69794167580912
21757,39.599046,-77.2549067016175
21758,39.353547500000005,-77.68030524297065
21762,39.480518000000004,-77.25104695444966
21766,39.6610785,-78.39527595041147
21767,39.6978315,-77.74761946271008
21769,39.440957499999996,-77.57028595720332
21770,39.3474885,-77.26212640346918
21771,39.388851,-77.16117536175337
21773,39.537214000000006,-77.55649726491691
21774,39.407339,-77.27493728932119
21776,39.5146145,-77.0998303586227
21777,39.281251,-77.52846650048
21778,39.6161065,-77.3405687930528
21779,39.416696,-77.65595665499194
21780,39.6705485,-77.48146932744135
21781,39.571051999999995,-77.76018998870057
21782,39.448691,-77.75619590939476
21783,39.649081499999994,-77.57775902917099
21784,39.394064,-76.97215944604454
21787,39.6574185,-77.15864443868162
21788,39.5965925,-77.4399779650482
21790,39.249855,-77.4816059288939
21791,39.5359755,-77.20004710167132
21793,39.4932355,-77.34183936001489
21794,39.2937055,-76.97233765234606
21795,39.5785145,-77.80601583058376
21797,39.344863000000004,-77.0469476726384
21798,39.5419665,-77.25293674453926
21801,38.382656,-75.61269921848626
21804,38.317513000000005,-75.52390747330595
21810,38.289272,-75.69187833436669
21811,38.300472,-75.23787541039604
21813,38.4168495,-75.17097734230984
21814,38.299656999999996,-75.90155838860404
21817,37.978526,-75.83622739996207
21821,38.165479500000004,-75.93157504668562
21822,38.278268,-75.63448373805295
21824,37.980319,-76.0345703673362
21826,38.320364999999995,-75.62508703517938
